AIBL,AIBR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,BAGL,BAGR,OLLL,OLLR,OLQVL,RIBL,RIBR,RID,RIML,RIMR,RIVL,RIVR,RMED,RMER,RMEV,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR
232.4621332,216.1766648,286.7571665,212.9448946,26.09226195,10.19917213,54.02610942,80.51953669,45.23550669,53.86453426,47.05555362,25.72292567,46.51527485,13.05167219,10.19917213,9.65152861,113.7132838,81.65705025,5.138224073,64.85945333,12.45310434,0,12.68169323,3.414869645,23.831258,28.7652097,50.65564203,26.62945407,21.55336102
233.626346,231.4650091,283.0196916,219.0682394,17.13231635,8.320393699,45.58847238,82.3322592,54.52283657,69.29931544,46.19160959,37.42595944,44.23435343,10.52196593,8.320393699,9.836920105,117.3213814,108.141913,0,76.19834163,16.43514294,7.984894459,6.806588102,5.4315947,30.54221384,27.45595148,62.75015906,30.29979995,34.07047662
252.3772924,218.0403234,279.968377,218.5307573,23.00656979,6.296733889,54.56259278,71.12024129,49.54290535,68.12951149,40.14047653,30.88282422,48.10060306,8.388670867,6.296733889,5.00318877,120.0131702,113.0618494,7.682771683,67.72003874,12.06244502,5.474973991,7.693542074,7.251744939,19.43622228,30.78587188,54.44172869,29.5794725,34.09232335
246.0269545,215.7826555,298.3559942,203.2312582,16.5900935,10.51272328,59.67633462,66.28236929,61.01088334,69.21847425,47.9571287,27.71254855,46.84257908,5.972508487,10.51272328,8.355554465,116.3806574,98.20864222,11.53359209,65.19449941,13.84905393,4.274517214,12.43504119,8.066807679,22.92909595,49.78716757,51.28139024,30.15375757,29.41479277
256.5738035,220.0013759,300.25416,200.5471473,22.13587603,13.13789109,62.2117922,82.11618221,56.29098488,65.77198437,40.76250789,20.56177863,53.65101711,8.551313353,13.13789109,0,110.4553832,81.93028728,14.55129991,60.1076077,15.52797837,8.841126399,12.19702818,15.38140359,20.92401329,52.99623946,51.1864124,28.70434865,36.73145941
255.7382169,215.6573366,286.156248,188.708378,19.92470985,10.93362453,62.64941508,69.24115026,61.8672816,68.21957061,33.9567685,21.24565276,48.86082754,8.098200908,10.93362453,7.669431995,113.0104998,70.80700818,33.24507935,56.32795383,16.50616374,12.2322034,11.63490003,37.20721158,10.08990517,47.04489039,46.16304198,28.78469013,29.62995923
229.0928613,202.5483309,283.6197548,172.9812955,12.04967223,10.57023154,51.71372003,66.75120453,59.95883011,70.54419999,45.67270427,21.77896093,39.4652449,8.457949301,10.57023154,9.447055306,104.9059026,65.7391594,48.27788702,56.92398986,12.30227516,22.53780331,5.299391826,71.84744208,6.756677813,42.23299774,36.54177142,23.3569658,28.64238167
209.7301979,178.6089594,258.5464482,150.7383787,15.14584297,10.29283408,50.27133324,62.97639901,36.34748186,73.04612962,38.94142166,20.36285421,34.5333501,8.74392943,10.29283408,11.15154592,105.0518221,46.80610358,81.48943051,41.64904698,19.33302235,34.07353315,7.92701068,105.3468312,0,32.10745236,31.17039824,27.73443506,20.98786682
206.6448218,162.7311226,223.3469679,139.8864058,12.51641856,13.21228939,46.52808824,54.25008956,44.54755538,91.49479791,39.97764283,20.81071179,40.71945501,11.50231884,13.21228939,9.500623504,86.69453883,46.38145643,115.3228072,38.53798389,26.27581199,61.82133888,10.57853773,125.7748679,10.38636536,31.36906749,35.98092953,25.25020305,16.70001
197.0972491,144.3281368,204.9264642,116.4165146,16.12942735,21.06615218,47.48753177,48.48524888,58.7949595,92.02707715,40.1491119,20.10596215,24.90226633,11.7656609,21.06615218,8.581864127,79.58926258,35.72361907,122.4097909,33.39091309,24.83115756,89.17546706,11.1516125,126.0726423,7.775853755,26.27984457,29.77233185,17.9572722,24.64752909
183.8188005,147.0700008,180.5752433,97.10897613,16.55591751,18.71534503,47.93017676,40.90021269,63.12241886,103.9966671,38.3811287,27.35354717,29.53151115,20.63784879,18.71534503,13.62669952,69.84531223,29.71152759,132.8298671,31.88922424,28.71779376,104.9911375,13.73072975,143.2174608,13.91103935,27.80981944,30.79140921,16.81122173,18.6694285
179.4865913,154.5335717,164.4084747,101.3601828,15.15055514,18.97689983,37.58252256,33.59106909,70.16747716,87.53247828,35.36222504,24.92197322,35.27065096,17.03913296,18.97689983,8.575502899,65.71275935,27.91473842,142.3993765,31.95404038,45.4205396,118.2827812,13.3937628,146.9072431,14.7992466,29.38792434,23.93886586,17.39346644,15.61164912
185.5068893,155.4317234,177.4124769,112.9208242,9.37143821,11.17078732,20.98506105,37.23471023,53.011994,51.04204962,31.47105195,21.66782276,30.2241749,2.025864759,11.17078732,2.17660471,65.69737861,22.44198707,114.8814473,28.5591851,43.20225084,88.07340672,0,101.9040468,18.93361774,25.10448843,24.40261902,14.31296234,16.71680607
212.0134574,181.9701707,194.5253639,148.7007963,15.66349522,17.80199564,43.81592412,44.71520751,46.41497851,30.54781866,48.1198661,17.59610522,34.09508289,11.2036585,17.80199564,8.200409627,78.74199576,31.89666709,65.96086104,35.87713385,40.67759142,74.18295762,13.84166152,92.30815711,28.07911656,34.44211368,29.85642103,20.64367671,19.25753263
231.2416746,203.1411868,236.0859213,166.323464,16.673476,15.01304811,45.57612229,52.49465979,46.72048606,38.19812703,49.04039213,27.49656985,48.11345395,13.30588506,15.01304811,8.314866485,84.06356812,40.91326605,50.65171934,44.0084477,40.13972514,66.88864012,9.7305618,66.78693716,38.28287281,37.47083417,38.88640441,23.1599587,27.87451138
231.9061999,208.6459338,257.4419753,181.3294649,17.97631638,10.13798437,50.05427734,53.59827399,46.98489299,31.08505287,47.2718954,26.28560908,49.34674584,13.5662415,10.13798437,12.84067116,96.62996298,34.52616477,33.9311217,63.36325734,32.06344558,60.78824388,12.18109983,52.04892274,35.78694244,39.12722128,40.60642614,18.43120827,22.27790161
238.7373106,213.1205548,268.4077431,180.2224628,16.10626261,9.293352358,71.96855984,62.6958359,39.75054735,27.7497011,42.73249397,24.42297418,44.77454444,9.803813349,9.293352358,7.621955869,91.83660795,45.81556464,32.04800527,67.97139361,27.08535376,54.05201555,11.13441565,36.35847158,48.04957438,38.86719959,37.76164863,15.17061536,31.29782285
199.4282783,193.0976036,251.3578114,184.8934072,12.27176122,11.19835548,46.92919703,64.27767047,42.45061851,30.59155118,55.25477209,23.77924774,42.89393022,13.63550025,11.19835548,15.24028352,82.50780235,46.40311336,17.9505578,73.26785185,24.08345157,43.20963945,6.38318957,37.66272608,64.35912179,26.00045225,36.67789171,20.35954954,30.13120405
206.5409648,192.0132143,261.7797444,174.1535955,16.55515886,18.06795802,51.90263643,57.09677256,44.99783446,49.77079172,57.41208084,31.54374656,42.42931832,11.83182932,18.06795802,15.4297437,88.00114997,56.49778854,17.25691565,70.00522802,29.20561374,43.76939296,10.48340217,31.60500351,64.34637853,29.61348517,43.14564425,20.69214381,35.52907285
214.0027426,177.7985346,258.8031793,162.9124746,10.72029864,11.88237617,51.36139628,58.62493551,49.27416524,56.37140343,51.55132387,28.92173967,33.20801038,8.769156075,11.88237617,12.40268178,73.45324655,53.96928912,12.87224203,73.673243,26.87074556,31.45749741,11.06266488,25.18012689,78.35558635,24.63046841,45.94708738,17.16664704,39.07291503
199.2745621,178.258637,251.1515342,161.3823497,15.1509275,13.69994567,60.3095175,45.24928514,58.97899476,50.38478481,52.17278566,24.27944821,31.84302207,14.51052982,13.69994567,9.742770748,80.02162022,51.00546445,6.800038052,80.6891339,20.75414223,36.87209991,13.14139737,20.40595779,103.7111974,25.82808341,39.26570132,14.43439133,40.06252237
184.8569044,175.6336153,253.5567491,169.4993851,13.36513845,14.71603715,46.23672433,58.78158088,41.07803706,56.53613496,41.66049601,28.22141793,26.92100467,3.892861294,14.71603715,12.63565232,59.99444208,65.6927171,14.69635997,73.73832349,18.51017386,36.89519484,4.439304552,18.10072718,123.4288105,22.57911982,47.65116324,17.20672057,46.25375869
191.0449628,161.1478703,250.4768773,160.5404084,16.03229524,16.6741342,69.55503974,67.44635587,48.07783475,63.22670724,46.92381023,27.30895421,25.16927566,7.800468868,16.6741342,2.565858478,61.51918658,64.65120226,12.14723648,101.8254084,22.52280122,35.51385194,10.10979535,9.99300296,133.5070674,20.58750921,41.90620118,13.43813345,38.8649624
195.4675338,168.5318745,242.6899476,167.8401338,11.05489918,11.9047877,59.95085867,63.53611064,59.29861835,65.37436895,33.38934647,28.41665711,21.41482492,7.894897106,11.9047877,7.27524991,53.53826399,66.2087644,2.919073458,116.4656348,25.6735052,25.70591443,7.302660475,8.991711727,111.2473015,20.92865569,48.90465196,9.440270124,37.94334727
199.5674317,176.8584966,229.1146948,176.8365669,14.89486773,15.69112693,52.16337251,70.67490406,52.82504223,73.30049857,41.03250834,27.24667828,24.65025982,10.15698349,15.69112693,14.04097168,63.17886581,61.76031896,4.159323818,134.5493855,30.66678167,33.530276,16.22550873,16.22684241,112.4098595,21.00885198,51.90421751,17.19426871,41.60259768
212.826254,180.652336,234.9897039,153.6358115,16.23110259,20.5733243,48.3838957,58.70667963,55.34365531,67.14593946,50.71676922,25.98794103,27.65454533,9.592472665,20.5733243,12.68585132,64.37192035,59.26679885,13.6643497,212.0677552,23.25048121,28.62773134,15.77540661,24.27792354,130.39526,16.46301735,52.11933907,15.9974747,41.93770179
176.2379723,171.8854915,217.7023145,171.3819026,8.527168077,22.12521765,48.60229011,65.2059492,42.59152121,61.60759195,37.54113255,22.15016191,19.9893673,13.36215268,22.12521765,5.79646119,63.42212433,62.93409687,12.44869109,229.9608025,24.7222959,35.54961598,14.5069696,13.83459061,178.3415962,16.47109683,54.82294324,11.52901637,36.9316484
153.2669881,166.5667084,217.0516607,162.919251,17.49298515,19.53328887,65.62356123,56.37483973,57.81730986,61.97038061,35.02151419,25.9734803,19.13439855,14.16165909,19.53328887,7.150710029,51.1483883,49.73537776,8.197810133,260.5581345,32.73289882,39.17110951,15.3869472,9.111978872,176.0848174,19.56127508,51.25282757,10.96344195,43.33410924
156.2243422,168.999301,213.8337934,162.9864411,14.52433117,15.74536815,43.21089312,67.81071078,57.06918073,57.80734261,40.94788315,25.34580687,17.91375613,13.79452589,15.74536815,13.25692174,58.79429887,55.38277873,5.074910642,206.2594354,30.15582022,31.9028322,13.29751733,17.84228524,144.5272331,18.07860037,44.48961432,11.21261054,38.84092438
165.5515203,164.5534416,205.8775115,161.3351368,10.34066621,17.1257794,38.85812269,59.70679772,54.93569958,64.54046524,36.1501362,21.02051402,15.96695711,6.556766603,17.1257794,7.423154133,60.681257,54.06683266,12.36498869,162.6193233,22.95063586,22.87730967,5.200215479,19.56449002,72.39975,15.1388773,36.21175768,12.89257414,37.49760998
187.378583,185.0798234,221.3827646,168.6670946,12.83360769,11.62042667,53.09545027,66.67674385,61.82942372,71.93921621,40.66575745,25.62025427,25.08258752,12.46877183,11.62042667,7.019475398,65.55428906,70.77876325,18.77444911,120.6072497,27.41512771,34.8563394,12.1199608,21.71411458,50.45782984,23.63315206,52.32767599,17.97106545,41.00943125
198.0411741,159.1444616,231.2414478,163.1652063,10.58384928,8.460038608,49.01681542,66.36997922,67.51082144,72.51489338,39.05870533,22.5467212,26.10198564,9.638282735,8.460038608,0.893982314,62.96913656,77.99989404,14.80028695,90.32330178,23.24053488,25.82701649,9.553919814,28.00395289,44.33551378,25.5552072,41.94538896,15.72897993,31.05031211
212.2764322,162.4223488,239.2411205,174.1751094,15.4951926,16.48047574,65.67880258,71.97971809,65.39559988,67.13200416,41.74372692,30.03614268,35.77371572,14.86397204,16.48047574,9.738253597,64.64477059,74.81005087,26.308875,66.18252858,25.15617071,18.78865303,13.45714034,37.91307224,39.10553332,34.56415756,44.71302938,14.85563332,32.47984493
210.113558,158.3955878,232.3627443,165.1333036,14.4524756,16.86117816,66.94087881,62.87552475,60.22197866,65.81611535,33.20208205,23.68619574,38.56641427,11.27259572,16.86117816,2.179990503,66.24402193,70.92947901,42.66379215,59.64359606,20.72457855,27.21329586,14.33514984,51.37436979,24.82695596,27.08589469,42.36069197,17.58770927,28.3695283
190.0215113,137.9910832,215.9096319,151.6307479,18.27417397,14.71741834,62.98526632,55.03301426,52.0610924,64.32746129,33.46184433,28.95970948,37.7368978,9.74785157,14.71741834,7.530812209,70.70841457,50.50611105,100.1925978,49.89297398,26.5407497,47.43726728,15.42261387,77.00057056,15.20236537,29.45362273,30.45876525,18.23874736,25.91836329
179.3621241,129.1404804,194.6455776,119.1812345,13.85183678,18.44545738,65.76644164,62.05901581,46.7655278,70.53953963,29.75429761,21.88071792,36.75198266,20.45357033,18.44545738,10.58857253,49.92909615,34.28705955,140.0939184,50.47769534,25.8623667,62.577246,15.46267698,96.58990172,8.868888291,36.80888786,31.09664302,12.35370849,23.70326501
176.6927169,108.1597945,153.8506507,100.3790527,14.57521951,33.09581758,51.89493742,40.51798025,65.95895512,75.60953644,22.24345647,21.43489645,38.78752432,22.47300273,33.09581758,1.947481447,48.63773214,22.26990655,168.3220564,46.06236174,31.61852913,96.03301876,15.04708235,124.7098134,14.51499345,25.78594624,27.1750621,8.521581133,21.09442711
138.3329514,82.56949197,142.2755829,94.78480318,15.9925166,47.05277516,43.17933912,40.35062537,77.15364086,78.32816089,31.61271715,33.37119362,31.94336136,25.49091524,47.05277516,3.686494291,49.37451191,26.5036957,144.0960319,35.74680171,37.19653304,131.1960716,22.1116664,178.6379331,15.7775548,20.02159716,30.71998664,17.31014076,23.38613369
110.9421904,61.08560507,102.3082059,65.57878076,18.10210271,81.06376541,30.99080534,33.24522477,75.34493201,59.08521103,28.19793683,21.03188445,29.17122977,65.29795643,81.06376541,7.787971738,37.06057701,24.59624871,141.5311463,38.03927151,41.74745467,133.8150384,29.54358607,191.424723,17.56771946,19.62841884,24.60217363,15.6893913,15.98725742
104.4999794,50.84078322,88.96116349,58.84966983,29.45452025,112.4595265,40.32300151,26.24924999,74.102035,70.66155443,25.47540935,23.8724348,35.39928203,104.5274454,112.4595265,6.784623902,32.91124413,23.02687732,124.4856776,33.33896687,52.70164763,161.3477435,44.44245218,202.3960196,20.83113414,27.03012403,22.38214207,13.83506406,19.51582994
81.08372837,46.86277687,82.72473879,48.39620716,29.44494409,112.006947,34.55431813,26.62496203,67.67261463,74.8185116,23.95679077,19.73111338,28.84740504,120.0442612,112.006947,7.69405777,35.71909465,15.28131511,130.9875762,27.8447069,54.72162868,149.342304,44.04767132,202.1430272,19.64651314,19.14847216,18.43489184,8.072580199,10.20432767
85.5327158,41.19549796,71.78400216,41.2594049,29.03672441,172.2971107,38.39962678,20.57204269,68.14421273,56.35515789,23.49111276,22.03602102,26.50655374,127.4975492,172.2971107,4.836837124,25.4081265,10.59016524,131.6098344,28.8236619,60.58288756,154.38465,46.86139208,190.8933155,34.46882265,18.46199602,18.87024456,12.71059137,12.10431508
65.59558922,33.58259353,61.73370311,39.01348532,40.89326038,189.6290415,29.65666229,14.37531941,59.18714944,50.00810322,10.63334237,23.54630065,26.65066335,207.8842424,189.6290415,9.326722089,26.27080318,9.066258684,107.740374,35.05143133,66.05750592,159.7675063,58.21433945,174.8396708,42.88961057,14.52865095,17.90840771,7.190336854,14.46693434
55.54117892,30.9373308,55.22385445,25.84392633,50.76443845,196.6516591,25.51253138,17.45760807,67.97265338,54.6933071,5.952924316,15.95299627,21.03087366,251.7781943,196.6516591,8.093328061,27.43176272,8.746786166,105.4841781,29.10562772,71.99975619,146.4539031,70.20868299,160.7936177,63.51990346,12.38215756,11.14367551,9.003050991,6.934199217
47.76591585,23.16368648,51.05754637,24.36006953,65.11299333,201.9220655,27.8859612,16.17334485,49.42800474,36.54242498,8.474263135,19.05333705,18.21611727,302.4877821,201.9220655,10.12127172,18.8574037,5.806252493,62.77987833,22.03771165,71.57150449,154.2192075,79.08547732,121.6808431,90.26756058,11.32452182,15.70170318,12.21963633,8.138969402
36.11823089,22.20066565,42.79760364,31.13165087,72.45680394,147.6584773,15.81358078,23.29175649,59.70316283,37.99877643,16.74354525,18.88481445,16.18648151,295.7636629,147.6584773,17.76332059,21.71616064,12.49058122,37.78943318,30.96368381,76.78813252,153.5392794,84.58799986,108.9791192,135.5022392,7.641316825,16.5190046,15.53436107,17.68867457
32.65713757,25.01749904,33.53378295,21.27733547,80.19620094,158.2013349,15.53591022,16.64947443,58.55525173,33.91640057,17.91707316,20.26450028,10.82879392,248.0498101,158.2013349,16.81055292,19.43892537,5.882241125,23.20461596,29.37542274,77.4159641,139.591621,84.53621508,66.67900581,152.6921321,8.556091215,15.77911627,10.67201158,10.07761138
33.51263165,25.18073896,29.00138091,20.92396355,85.74433708,146.9718457,19.49927626,14.50081954,61.18894745,64.65462464,17.28891634,21.29796237,16.05036341,234.4554072,146.9718457,10.82424057,24.90866616,11.66847831,11.09318665,27.98105504,86.51485061,135.3254708,95.23238049,48.58904183,170.7640761,14.18063924,16.62704284,15.12009993,11.05821907
34.23658357,28.3921914,27.91891455,19.24430393,90.97795258,153.6850657,17.35311187,13.43563129,52.44038441,48.42517742,20.03856987,18.8854762,12.79174,224.3070091,153.6850657,13.69476547,14.54254795,7.026968658,14.60278902,30.23072204,93.94951161,135.7895415,97.64911598,40.07512331,189.7323335,5.056913717,15.14697189,12.49432389,10.22112915
37.09287588,19.15603227,22.70008524,22.00240354,98.51814009,133.1085061,13.68978893,11.17860799,64.24701325,62.26614962,8.503999377,21.28679671,11.39956486,217.955394,133.1085061,9.718748607,13.80046749,5.135557909,21.51095693,22.3896191,91.89894622,121.9541747,96.65241871,61.10952664,127.2916212,5.070065679,14.44476738,9.961387749,5.208274159
41.62518022,19.01497688,23.6525121,18.53977998,106.9006086,167.2129367,13.36336891,7.343117891,72.42731316,55.23472799,14.99809805,22.31120563,17.05699578,200.5597449,167.2129367,16.66392394,15.89118653,8.581161666,29.68923063,23.49868445,103.736786,143.688026,107.6002428,83.41298525,76.24176712,4.797732718,12.31798181,14.77396989,8.665561867
31.95023594,15.5849944,22.13060071,10.9671086,110.4775545,188.6695676,12.7711838,7.556344223,50.81988042,43.19137037,4.928362376,17.44204121,10.11247546,243.9821251,188.6695676,7.696294254,9.470073945,3.226996118,29.93047363,24.89100943,85.89795998,147.75074,77.33439267,124.8071504,45.9945645,4.496628195,12.58885133,2.043084633,5.919531544
24.38422026,10.53829137,21.84732125,6.817226554,125.0793731,195.694116,20.05829263,4.952345481,56.69323409,60.1970943,1.702588837,9.096538061,15.69209619,283.5923295,195.694116,9.213474893,9.193027588,7.193144902,28.05666712,14.84467939,96.45393423,140.0252452,82.16607023,135.3576898,45.07035585,3.169570666,6.064913646,1.042655716,9.193021824
19.01938208,8.996516092,18.09821551,6.227126854,121.5832826,181.9885416,12.7165893,0,50.6002058,61.45158608,12.92653684,12.16390277,12.10505878,227.7447961,181.9885416,6.723475761,6.709082026,3.139213231,40.61415325,9.980433234,89.2138678,133.9766533,73.81914355,144.4786787,41.95460244,0.48520792,7.025168645,0.632899409,8.514156831
18.98584694,7.754801897,11.94929833,5.748014512,124.3301381,170.5374561,12.63549294,5.483779461,35.67130981,46.76649868,0.409643334,10.98766344,15.71247134,216.787798,170.5374561,4.062588788,2.991709055,1.419551926,43.97623163,12.80156348,92.11892901,128.374826,77.44245301,161.4898521,35.39208381,0.736189183,8.994016576,0,0.410311767
26.45576869,3.201766063,14.24890566,4.750059941,122.1202063,146.3011864,13.70617345,7.629643303,40.49055422,50.38955127,3.794859565,13.25988951,18.33672018,178.0716988,146.3011864,2.179183388,10.41480109,0.344173102,59.85891091,14.02258975,100.4856819,141.5892669,76.78028263,164.5879326,38.91331163,5.867362995,5.918466397,6.580547132,3.814496167
22.62804042,7.442732741,12.18324324,5.92017928,133.1680577,163.9000732,6.045382278,2.425137068,46.04216925,47.28306623,20.21921821,13.9087685,20.67849933,208.4151376,163.9000732,16.24349571,8.64815677,0,40.90759464,9.366169214,109.1236822,134.3124208,95.78707523,161.6424491,36.76432625,12.15432716,8.775512452,8.551714244,9.087016709
15.90204274,6.544126255,14.32526412,6.023741819,136.2808352,206.9830178,5.206000754,9.697169818,33.44907185,32.90669848,15.55678032,15.08695964,21.85850212,278.2086911,206.9830178,26.03571834,14.46939691,1.431520615,29.93812071,7.680217382,113.9843858,114.6184708,95.92948499,106.1535325,49.47377749,5.130209013,9.424778389,8.873171183,5.327047435
17.25901165,3.551359787,9.823644194,10.61788398,161.3292766,213.7267863,6.248860447,6.302406863,28.88094594,22.46385003,16.99441336,14.84245816,16.72151774,287.3442026,213.7267863,27.53077087,12.71450221,0.07410071,20.39941855,16.54571136,115.5419744,116.1579662,98.59973512,73.63297284,72.43902821,4.107332147,10.73821368,9.082495712,11.48359757
8.184132811,8.483718119,8.543187486,5.346431246,153.6773181,172.8860693,5.658171192,5.183781995,25.59259184,39.04930465,9.336634764,6.274966812,10.31915308,277.6829691,172.8860693,31.66106429,3.43275985,3.530737201,18.52668931,12.00255922,106.6915995,106.1071783,93.76780372,59.433432,116.3695872,0.51935211,3.79802449,5.17863594,13.8957015
11.51790119,5.386673946,2.822000436,10.35853453,161.2947376,154.8760227,6.433153319,7.255659134,26.00744473,49.10507869,4.862162773,12.98222681,7.482827794,264.5267075,154.8760227,33.17667527,5.262318407,2.302080508,13.11484143,13.70407838,106.5185288,107.3899497,89.45084762,41.48445686,158.4209469,3.414680473,7.58401624,2.411733809,9.750677657
8.41340729,1.603445445,7.448397327,10.57292536,178.118936,173.442425,4.969015935,2.660051788,45.04484568,56.57018061,6.818019384,13.97570688,6.603943491,254.5840327,173.442425,47.71051177,9.177062132,5.615205479,9.795728206,16.84556324,104.962784,102.0532486,97.35924679,36.93433826,182.8356813,6.607840023,9.332308033,5.755410943,11.00504165
9.573623151,0.243017142,8.267919588,9.5521018,178.9730285,143.7732554,6.126279232,3.842205861,37.99727676,52.28134648,2.878095255,8.335391929,1.494533073,247.4512451,143.7732554,37.9507295,6.778572679,2.669420351,8.994469364,19.41204506,98.69733683,101.5781969,97.57077209,23.94128086,216.9736592,2.091535814,9.521787562,1.152644332,10.61996773
7.666915832,2.108188594,4.202740431,0,163.6195496,151.5700899,2.753536659,6.051534763,41.46985284,70.62223285,0,9.712627366,0,259.9841945,151.5700899,49.18764526,6.599949037,3.260411932,12.99796112,18.62351717,97.91359927,114.6650956,92.32248226,39.71417581,150.5964919,0,11.48655928,2.857667212,7.175336903
9.076916914,0,6.916503322,8.768029405,172.5697814,141.5201332,6.731258463,7.007191095,33.24043508,82.94618152,5.944544914,16.0858699,4.535627259,229.0577923,141.5201332,41.69966204,10.93226133,6.420646119,24.2693183,15.72257431,98.75149813,130.1241926,98.48542831,69.01254041,83.68372883,11.41062142,11.33718845,6.115674934,14.39501183
11.66744343,2.871813216,9.310280959,8.121069479,172.2906239,124.5970583,1.952721485,8.838403822,33.91195167,57.49551103,7.227938875,11.75401022,4.079253627,207.509849,124.5970583,34.66212344,6.435774994,6.036622557,38.02411588,13.14256616,89.01318691,131.4534038,94.74202988,102.7890715,51.33180947,8.54215544,13.30481543,14.43612178,6.45149312
0,4.771633717,5.911062649,8.614971564,155.3776999,118.0436322,1.736129563,4.124935415,32.29294285,52.34542986,11.63051276,15.14326294,3.906052955,203.4068783,118.0436322,35.32241985,6.009283361,4.511259661,51.89333205,12.4732253,89.21523354,138.4547503,84.86377513,117.1617758,40.82642088,6.038518788,8.9756234,22.7973987,3.569219162
6.99802654,7.296926241,13.54908538,5.335573291,157.6277722,115.8990273,6.638373662,8.692968117,38.12211413,61.46689862,17.88346124,20.00696388,11.58562257,189.9673213,115.8990273,49.44403697,4.878078003,4.685622657,51.62236459,14.3718479,94.08789393,140.3916281,91.0402287,155.9010887,43.86871897,8.839370168,9.167966825,23.23747563,7.237865799
